episode,reward
1,-89.667310513556
2,-86.35663804411888
3,-61.76496731583029
4,-58.10774336382747
5,100.59774017333984
6,-87.64391026645899
7,-76.11552665708587
8,-82.02858363464475
9,-82.54602901637554
10,-51.40675166994333
11,-89.22367372363806
12,-89.40412261337042
13,-39.625567086040974
14,93.55267323181033
15,-89.01582373678684
16,-69.6479078605771
17,-84.10179940611124
18,-87.68309014290571
19,-22.260036922991276
20,-63.74623656326912
21,-53.18670819741237
22,-73.83121727500111
23,-34.845906131435186
24,179.49853205680847
25,-83.3784891217947
26,140.39657771587372
27,-70.613145315554
28,-88.1448562219739
29,-60.968054931408915
30,-46.25038904894609
31,-87.55175440758467
32,-63.0528946260456
33,-39.60562361354823
34,-85.42753766104579
35,-87.05580325052142
36,100.57677459716797
37,-84.90078256651759
38,-85.74674323946238
39,127.2611133158207
40,-84.99912552535534
41,-75.72523471713066
42,-66.85404195450246
43,-76.40154321119189
44,-86.79585020244122
45,96.22612641379237
46,-68.93955485150218
47,-56.13426087424159
48,-84.54694109037519
49,173.55140152573586
50,167.63118943572044
51,-86.0497995428741
52,-87.41382487863302
53,-59.312099834671244
54,-81.29804717749357
55,-81.73879759013653
56,-84.75429570674896
57,-35.38583911777823
58,-86.97334137186408
59,165.7687692940235
60,-74.39808665169403
61,-75.88616860385082
62,-82.01075914967805
63,-76.07049974476831
64,-69.84091704327147
65,102.67038957145996
66,185.3523877337575
67,-74.94675047881901
68,-10.884058766125236
69,-79.61372681427747
70,-64.01455020380672
71,-79.89368285611272
72,-67.54444158938713
73,128.729058705052
74,-83.2668624445796
75,130.78909197449684
76,149.19881035014987
77,-76.63877801733906
78,131.3423866778612
79,145.0548657476902
80,-75.55132123827934
81,-76.87830466218293
82,114.15455592740909
83,155.52908889949322
84,-74.75393167717266
85,11.493654559832066
86,165.20984971523285
87,-64.42713202547384
88,-80.53033176157624
89,-50.91127921640873
90,-82.96670654416084
91,-69.44347216277038
92,161.93619418144226
93,-54.705518492497504
94,-56.13760497788462
95,-77.09978561662138
96,-78.90116989985108
97,-46.2708623823346
98,-71.1159096484771
99,87.11547466382035
100,-46.32131666191708
101,-68.9981140512973
102,138.1218139193952
103,-36.62608761730371
104,138.20524767041206
105,134.67293130981852
106,-12.539818899706006
107,161.9470800831914
108,-83.44280586967943
109,-60.626226103893714
110,151.82799449563026
111,47.678203374147415
112,-78.80511301482329
113,-73.05403877713252
114,125.467058307353
115,144.277727663517
116,-67.01871128194034
117,-64.87197843089234
118,-57.45650993613526
119,137.41099554300308
120,102.90539585414808
121,145.19925048947334
122,139.8030625283718
123,-46.26853872730862
124,141.24924974143505
125,136.9809046983719
126,-14.751727973023662
127,-38.53189721889794
128,132.13368781559984
129,127.94219191744924
130,141.11618565395474
131,116.24564305937383
132,122.0197859815089
133,-53.67587365178042
134,129.40876598052273
135,2.4696039876362192
136,130.1267993710935
137,7.38184100727085
138,-18.365934191606357
139,114.63228774932213
140,127.38225074671391
141,-25.993549784037896
142,-10.702595724535058
143,142.36462610960007
144,151.21362143894657
145,-41.972276400381816
146,-53.657611693721265
147,136.31173913180828
148,-61.628545120867784
149,101.28952026485058
150,139.94747702404857
151,119.28951317197061
152,116.8859232570976
153,125.38940458132129
154,133.23141450779804
155,-39.78797189320903
156,-27.402692754054442
157,135.30481645357213
158,171.8143602758646
159,-18.461442217696458
160,116.21881806723104
161,128.01173743605614
162,-32.64227914625371
163,120.56251663248986
164,-39.46520302103454
165,105.59001698321663
166,128.0311974021024
167,-73.45889445525972
168,128.2539642570191
169,128.57792131765746
170,-61.43450299843971
171,134.02458043769002
172,128.963782218716
173,-72.7662258008495
174,-62.198385024559684
175,137.12230250163702
176,-50.831165281185804
177,137.63831813260913
178,-64.64808208064642
179,131.63299483963056
180,-73.05473455414176
181,98.60747055904358
182,132.40004374831915
183,142.84536608681083
184,-44.394133490655804
185,-71.75366563096759
186,124.67971121781738
187,-58.07287178099796
188,-64.30007217245293
189,137.66662472486496
190,126.28085497410211
191,107.17060619965196
192,-44.360502861323766
193,-69.2158757050056
194,96.61648906646587
195,132.4599879728048
196,125.7244411809952
197,-68.51265126653016
198,131.0644645746288
199,-13.779155108262785
200,131.74687969383012
201,127.17346852645278
202,129.99338164553046
203,126.484307523584
204,114.16399306776293
205,113.0239669084549
206,124.96491887804586
207,132.23495544865727
208,105.88283048757148
209,112.43296568092774
210,131.92054426670074
211,-78.62155620602425
212,127.25316733121872
213,100.61577040003613
214,122.08130403404357
215,-57.54625755760935
216,134.27116927229508
217,108.47404643069603
218,133.67713730037212
219,-67.97927444957895
220,126.41793552483432
221,133.43776039226213
222,102.76284474739805
223,116.08066890942791
224,-49.89873372405418
225,130.60793160647154
226,138.58246180415154
227,136.883369319723
228,101.71478234464303
229,-62.04205313644343
230,-44.37228071002755
